Molecule Name	Molecule Structure	Molecule Formula	Precursor charge	Precursor m/z (native)	Precursor m/z (reduced)	Product Name	Product Formula	Product m/z (native)	Product m/z (reduced)	Product Charge
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	3	737.943887	738.6157703333333	J(1)F(2)N(3)H(4)X(1)	C73H120N4O52	1903.705250222	1905.7209002219997	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	2	1106.4119155	1107.4197405	J(1)F(2)N(3)H(4)X(1)	C73H120N4O52	1903.705250222	1905.7209002219997	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	3	737.943887	738.6157703333333	J(1)F(2)N(3)H(4)X(1)	C73H120N4O52	1903.705250222	1905.7209002219997	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	2	1106.4119155	1107.4197405	J(1)F(2)N(3)H(4)X(1)	C73H120N4O52	1903.705250222	1905.7209002219997	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	3	737.943887	738.6157703333333	J(1)F(3)N(3)H(3)X(1)	C73H120N4O51	1887.7103355999002	1889.7259855999	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	2	1106.4119155	1107.4197405	J(1)F(3)N(3)H(3)X(1)	C73H120N4O51	1887.7103355999002	1889.7259855999	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	3	737.943887	738.6157703333333	J(1)N(3)H(5)F(2)	C74H122N4O53	1933.7158149083002	1935.7314649083	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	2	1106.4119155	1107.4197405	J(1)N(3)H(5)F(2)	C74H122N4O53	1933.7158149083002	1935.7314649083	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	3	737.943887	738.6157703333333	J(1)N(3)H(4)X(1)F(2)	C73H120N4O52	1903.705250222	1905.7209002220002	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	2	1106.4119155	1107.4197405	J(1)N(3)H(4)X(1)F(2)	C73H120N4O52	1903.705250222	1905.7209002220002	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	3	737.943887	738.6157703333333	J(1)N(3)H(5)X(1)F(1)	C73H120N4O53	1919.7001648441	1921.7158148441	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	2	1106.4119155	1107.4197405	J(1)N(3)H(5)X(1)F(1)	C73H120N4O53	1919.7001648441	1921.7158148441	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	3	737.943887	738.6157703333333	J(1)N(3)H(5)X(1)F(1)	C73H120N4O53	1919.7001648441	1921.7158148441	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	2	1106.4119155	1107.4197405	J(1)N(3)H(5)X(1)F(1)	C73H120N4O53	1919.7001648441	1921.7158148441	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	3	737.943887	738.6157703333333	J(1)N(3)H(4)X(1)F(2)	C73H120N4O52	1903.705250222	1905.7209002220002	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	2	1106.4119155	1107.4197405	J(1)N(3)H(4)X(1)F(2)	C73H120N4O52	1903.705250222	1905.7209002220002	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	3	737.943887	738.6157703333333	N(3)H(5)X(1)F(2)	C71H117N3O52	1844.6681411205	1844.6681411205	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	2	1106.4119155	1107.4197405	N(3)H(5)X(1)F(2)	C71H117N3O52	1844.6681411205	1844.6681411205	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	3	737.943887	738.6157703333333	J(1)F(3)N(3)H(5)	C80H132N4O57	2079.7737237177002	2081.7893737177	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	2	1106.4119155	1107.4197405	J(1)F(3)N(3)H(5)	C80H132N4O57	2079.7737237177002	2081.7893737177	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	3	737.943887	738.6157703333333	J(1)F(3)N(3)H(4)X(1)	C79H130N4O56	2049.7631590314	2051.7788090313998	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	2	1106.4119155	1107.4197405	J(1)F(3)N(3)H(4)X(1)	C79H130N4O56	2049.7631590314	2051.7788090313998	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	3	737.943887	738.6157703333333	J(1)F(2)N(3)H(5)X(1)	C79H130N4O57	2065.7580736535	2067.7737236535	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	2	1106.4119155	1107.4197405	J(1)F(2)N(3)H(5)X(1)	C79H130N4O57	2065.7580736535	2067.7737236535	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	3	737.943887	738.6157703333333	J(1)F(2)N(3)H(5)X(1)	C79H130N4O57	2065.7580736535	2067.7737236535	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	2	1106.4119155	1107.4197405	J(1)F(2)N(3)H(5)X(1)	C79H130N4O57	2065.7580736535	2067.7737236535	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	3	737.943887	738.6157703333333	J(1)F(3)N(3)H(4)X(1)	C79H130N4O56	2049.7631590314	2051.7788090313998	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	2	1106.4119155	1107.4197405	J(1)F(3)N(3)H(4)X(1)	C79H130N4O56	2049.7631590314	2051.7788090313998	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	3	737.943887	738.6157703333333	J(1)N(3)H(5)X(1)F(2)	C79H130N4O57	2065.7580736535	2067.7737236535	1
5_4_3_0_0_1_b	(J(F)(N(H(H(H))(X)(H(N(F))(N(F)(H))))))	C85H140O61N4	2	1106.4119155	1107.4197405	J(1)N(3)H(5)X(1)F(2)	C79H130N4O57	2065.7580736535	2067.7737236535	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	F(1)	C6H10N0O4	147.06573880940002	147.06573880940002	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	F(1)	C6H10N0O4	147.06573880940002	147.06573880940002	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	H(1)	C6H10N0O5	163.06065343150001	163.06065343150001	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	H(1)	C6H10N0O5	163.06065343150001	163.06065343150001	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	J(1)	C8H13N1O5	222.097762533	224.113412533	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	J(1)	C8H13N1O5	222.097762533	224.113412533	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	N(1)	C8H13N1O5	204.087202533	204.087202533	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	N(1)	C8H13N1O5	204.087202533	204.087202533	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	X(1)	C5H8N0O4	133.05008874520001	133.05008874520001	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	X(1)	C5H8N0O4	133.05008874520001	133.05008874520001	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	H(2)	C12H20N0O10	325.113476863	325.113476863	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	H(2)	C12H20N0O10	325.113476863	325.113476863	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	J(1)F(1)	C14H23N1O9	368.1556713424	370.1713213424	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	J(1)F(1)	C14H23N1O9	368.1556713424	370.1713213424	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	J(1)N(1)	C16H26N2O10	425.177135066	427.192785066	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	J(1)N(1)	C16H26N2O10	425.177135066	427.192785066	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	N(1)F(1)	C14H23N1O9	350.1451113424	350.1451113424	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	N(1)F(1)	C14H23N1O9	350.1451113424	350.1451113424	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	N(1)H(1)	C14H23N1O10	366.1400259645	366.1400259645	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	N(1)H(1)	C14H23N1O10	366.1400259645	366.1400259645	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	H(2)N(1)	C20H33N1O15	528.192849396	528.192849396	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	H(2)N(1)	C20H33N1O15	528.192849396	528.192849396	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	J(1)F(1)N(1)	C22H36N2O14	571.2350438754	573.2506938754	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	J(1)F(1)N(1)	C22H36N2O14	571.2350438754	573.2506938754	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	N(1)F(1)H(1)	C20H33N1O14	512.1979347739	512.1979347739	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	N(1)F(1)H(1)	C20H33N1O14	512.1979347739	512.1979347739	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	H(3)X(1)	C23H38N0O19	619.2085590397	619.2085590397	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	H(3)X(1)	C23H38N0O19	619.2085590397	619.2085590397	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	H(2)N(1)F(1)	C26H43N1O19	674.2507582054001	674.2507582054001	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	H(2)N(1)F(1)	C26H43N1O19	674.2507582054001	674.2507582054001	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	H(2)N(2)F(1)	C34H56N2O24	877.3301307384	877.3301307384	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	H(2)N(2)F(1)	C34H56N2O24	877.3301307384	877.3301307384	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	H(3)N(2)	C34H56N2O25	893.3250453605001	893.3250453605001	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	H(3)N(2)	C34H56N2O25	893.3250453605001	893.3250453605001	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	H(2)N(2)F(1)	C34H56N2O24	877.3301307384	877.3301307384	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	H(2)N(2)F(1)	C34H56N2O24	877.3301307384	877.3301307384	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	J(1)F(1)N(1)H(1)X(1)	C33H54N2O23	865.3301260521	867.3457760521	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	J(1)F(1)N(1)H(1)X(1)	C33H54N2O23	865.3301260521	867.3457760521	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	N(1)H(3)X(1)	C31H51N1O24	822.2879315727	822.2879315727	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	N(1)H(3)X(1)	C31H51N1O24	822.2879315727	822.2879315727	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	H(3)N(2)F(1)	C40H66N2O29	1039.3829541699001	1039.3829541699001	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	H(3)N(2)F(1)	C40H66N2O29	1039.3829541699001	1039.3829541699001	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	J(1)F(1)N(1)H(3)	C40H66N2O29	1057.3935141699	1059.4091641699001	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	J(1)F(1)N(1)H(3)	C40H66N2O29	1057.3935141699	1059.4091641699001	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	J(1)F(1)N(1)H(2)X(1)	C39H64N2O28	1027.3829494836	1029.3985994835998	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	J(1)F(1)N(1)H(2)X(1)	C39H64N2O28	1027.3829494836	1029.3985994835998	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	J(1)N(1)H(3)X(1)	C39H64N2O29	1043.3778641057002	1045.3935141057	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	J(1)N(1)H(3)X(1)	C39H64N2O29	1043.3778641057002	1045.3935141057	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	H(5)X(1)N(1)	C43H71N1O34	1146.3935784357	1146.3935784357	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	H(5)X(1)N(1)	C43H71N1O34	1146.3935784357	1146.3935784357	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	J(1)F(1)N(1)H(3)X(1)	C45H74N2O33	1189.4357729151002	1191.4514229151	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	J(1)F(1)N(1)H(3)X(1)	C45H74N2O33	1189.4357729151002	1191.4514229151	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	H(5)X(1)N(1)F(1)	C49H81N1O38	1292.4514872451	1292.4514872451	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	H(5)X(1)N(1)F(1)	C49H81N1O38	1292.4514872451	1292.4514872451	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	H(4)X(1)N(2)F(1)	C51H84N2O38	1333.4780363466	1333.4780363466	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	H(4)X(1)N(2)F(1)	C51H84N2O38	1333.4780363466	1333.4780363466	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	J(1)F(1)N(1)H(4)X(1)	C51H84N2O38	1351.4885963466	1353.5042463465998	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	J(1)F(1)N(1)H(4)X(1)	C51H84N2O38	1351.4885963466	1353.5042463465998	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	J(1)F(1)N(2)H(3)X(1)	C53H87N3O38	1392.5151454481002	1394.5307954481	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	J(1)F(1)N(2)H(3)X(1)	C53H87N3O38	1392.5151454481002	1394.5307954481	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	N(2)H(5)X(1)	C51H84N2O39	1349.4729509687	1349.4729509687	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	N(2)H(5)X(1)	C51H84N2O39	1349.4729509687	1349.4729509687	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	H(6)N(2)F(1)	C58H96N2O44	1525.5414244644	1525.5414244644	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	H(6)N(2)F(1)	C58H96N2O44	1525.5414244644	1525.5414244644	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	H(5)X(1)N(2)F(1)	C57H94N2O43	1495.5308597781	1495.5308597781	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	H(5)X(1)N(2)F(1)	C57H94N2O43	1495.5308597781	1495.5308597781	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	H(6)X(1)N(2)	C57H94N2O44	1511.5257744002001	1511.5257744002001	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	H(6)X(1)N(2)	C57H94N2O44	1511.5257744002001	1511.5257744002001	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	H(5)X(1)N(2)F(1)	C57H94N2O43	1495.5308597781	1495.5308597781	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	H(5)X(1)N(2)F(1)	C57H94N2O43	1495.5308597781	1495.5308597781	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	H(5)X(1)N(2)F(1)	C57H94N2O43	1495.5308597781	1495.5308597781	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	H(5)X(1)N(2)F(1)	C57H94N2O43	1495.5308597781	1495.5308597781	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	J(1)F(1)N(2)H(5)	C60H99N3O44	1584.5785335659	1586.5941835659	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	J(1)F(1)N(2)H(5)	C60H99N3O44	1584.5785335659	1586.5941835659	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	J(1)F(1)N(2)H(4)X(1)	C59H97N3O43	1554.5679688796	1556.5836188795997	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	J(1)F(1)N(2)H(4)X(1)	C59H97N3O43	1554.5679688796	1556.5836188795997	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	J(1)F(1)N(2)H(4)X(1)	C59H97N3O43	1554.5679688796	1556.5836188795997	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	J(1)F(1)N(2)H(4)X(1)	C59H97N3O43	1554.5679688796	1556.5836188795997	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	J(1)F(2)N(2)H(3)X(1)	C59H97N3O42	1538.5730542574997	1540.5887042575	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	J(1)F(2)N(2)H(3)X(1)	C59H97N3O42	1538.5730542574997	1540.5887042575	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	J(1)N(2)H(5)X(1)	C59H97N3O44	1570.5628835017	1572.5785335017	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	J(1)N(2)H(5)X(1)	C59H97N3O44	1570.5628835017	1572.5785335017	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	N(2)H(5)X(1)F(1)	C57H94N2O43	1495.5308597781	1495.5308597781	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	N(2)H(5)X(1)F(1)	C57H94N2O43	1495.5308597781	1495.5308597781	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	N(3)H(4)X(1)F(1)	C59H97N3O43	1536.5574088796002	1536.5574088796002	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	N(3)H(4)X(1)F(1)	C59H97N3O43	1536.5574088796002	1536.5574088796002	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	3	743.2755253333333	743.9474086666665	H(6)X(1)N(2)F(1)	C63H104N2O48	1657.5836832096002	1657.5836832096002	1
6_4_2_0_0_1_c	(J(F)(N(H(H(H))(X)(H(N(H))(N(F)(H))))))	C85H140O62N4	2	1114.409373	1115.4171979999999	H(6)X(1)N(2)F(1)	C63H104N2O48	1657.5836832096002	1657.5836832096002	1
